,IS_name,component_name,feature_name,concentration_units,llod,ulod,lloq,uloq,correlation_coefficient,n_points,transformation_model,transformation_model_param_y_weight,transformation_model_param_y_datum_min,transformation_model_param_y_datum_max,transformation_model_param_x_weight,transformation_model_param_x_datum_min,transformation_model_param_x_datum_max,transformation_model_param_symmetric_regression,transformation_model_param_slope,transformation_model_param_intercept
9676,,HMDB:HMDB0116529,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9677,,HMDB:HMDB0010498,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9678,,HMDB:HMDB0115453,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9679,,HMDB:HMDB0043037,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9680,,HMDB:HMDB0042690,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9681,,HMDB:HMDB0012207,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9682,,HMDB:HMDB0041153,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9683,,HMDB:HMDB0038672,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9684,,HMDB:HMDB0009707,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9685,,HMDB:HMDB0112385,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9686,,HMDB:HMDB0008058,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9687,,HMDB:HMDB0134215,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9688,,HMDB:HMDB0033490,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9689,,HMDB:HMDB0013486,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9690,,HMDB:HMDB0010507,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9691,,HMDB:HMDB0042105,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9692,,HMDB:HMDB0042480,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9693,,HMDB:HMDB0060753,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9694,,HMDB:HMDB0013019,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9695,,HMDB:HMDB0059786,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9696,,HMDB:HMDB0009641,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9697,,HMDB:HMDB0112384,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9698,,HMDB:HMDB0013450,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9699,,HMDB:HMDB0030010,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9700,,HMDB:HMDB0015332,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9701,,HMDB:HMDB0059790,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9702,,HMDB:HMDB0040133,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9703,,HMDB:HMDB0013484,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9704,,HMDB:HMDB0005447,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9705,,HMDB:HMDB0042097,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9706,,HMDB:HMDB0042240,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9707,,HMDB:HMDB0062682,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9708,,HMDB:HMDB0008748,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9709,,HMDB:HMDB0009607,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9710,,HMDB:HMDB0013456,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9711,,HMDB:HMDB0125927,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9712,,HMDB:HMDB0034598,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9713,,HMDB:HMDB0013483,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9714,,HMDB:HMDB0005391,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9715,,HMDB:HMDB0043800,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9716,,HMDB:HMDB0001290,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9717,,HMDB:HMDB0003943,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9718,,HMDB:HMDB0011660,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9719,,HMDB:HMDB0012450,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9720,,HMDB:HMDB0008682,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9721,,HMDB:HMDB0061473,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9722,,HMDB:HMDB0009606,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9723,,HMDB:HMDB0013453,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9724,,HMDB:HMDB0032643,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9725,,HMDB:HMDB0013510,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9726,,HMDB:HMDB0061396,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9727,,HMDB:HMDB0005385,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9728,,HMDB:HMDB0043626,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9729,,HMDB:HMDB0001339,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9730,,HMDB:HMDB0003942,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9731,,HMDB:HMDB0112837,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9732,,HMDB:HMDB0061558,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9733,,HMDB:HMDB0008649,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9734,,HMDB:HMDB0009575,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9735,,HMDB:HMDB0013449,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9736,,HMDB:HMDB0037967,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9737,,HMDB:HMDB0135027,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9738,,HMDB:HMDB0038374,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9739,,HMDB:HMDB0034865,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9740,,HMDB:HMDB0005370,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9741,,HMDB:HMDB0043597,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9742,,HMDB:HMDB0001021,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9743,,HMDB:HMDB0116070,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9744,,HMDB:HMDB0034356,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9745,,HMDB:HMDB0112835,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9746,,HMDB:HMDB0008647,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9747,,HMDB:HMDB0009542,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9748,,HMDB:HMDB0126791,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9749,,HMDB:HMDB0035507,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9750,,HMDB:HMDB0029311,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9751,,HMDB:HMDB0009795,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9752,,HMDB:HMDB0043683,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9753,,HMDB:HMDB0005389,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9754,,HMDB:HMDB0006503,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9755,,HMDB:HMDB0112811,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9756,,HMDB:HMDB0008616,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9757,,HMDB:HMDB0009509,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9758,,HMDB:HMDB0134679,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9759,,HMDB:HMDB0034343,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9760,,HMDB:HMDB0009939,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9761,,HMDB:HMDB0034304,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9762,,HMDB:HMDB0009793,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9763,,HMDB:HMDB0116517,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9764,,HMDB:HMDB0043451,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9765,,HMDB:HMDB0115774,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9766,,HMDB:HMDB0055518,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9767,,HMDB:HMDB0005383,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9768,,HMDB:HMDB0043568,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9769,,HMDB:HMDB0041479,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9770,,HMDB:HMDB0006467,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9771,,HMDB:HMDB0002185,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9772,,HMDB:HMDB0112785,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9773,,HMDB:HMDB0004832,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9774,,HMDB:HMDB0008583,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9775,,HMDB:HMDB0009508,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9776,,HMDB:HMDB0039907,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9777,,HMDB:HMDB0125629,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9778,,HMDB:HMDB0032711,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9779,,HMDB:HMDB0036243,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9780,,HMDB:HMDB0009940,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9781,,HMDB:HMDB0009792,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9782,,HMDB:HMDB0043333,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9783,,HMDB:HMDB0053222,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9784,,HMDB:HMDB0005368,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9785,,HMDB:HMDB0043365,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9786,,HMDB:HMDB0012180,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9787,,HMDB:HMDB0002289,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9788,,HMDB:HMDB0041161,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9789,,HMDB:HMDB0060795,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9790,,HMDB:HMDB0112783,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9791,,HMDB:HMDB0012318,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9792,,HMDB:HMDB0004834,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9793,,HMDB:HMDB0008520,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9794,,HMDB:HMDB0060723,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9795,,HMDB:HMDB0134210,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9796,,HMDB:HMDB0009791,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9797,,HMDB:HMDB0043248,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9798,,HMDB:HMDB0049050,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9799,,HMDB:HMDB0005366,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9800,,HMDB:HMDB0043133,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9801,,HMDB:HMDB0012179,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9802,,HMDB:HMDB0002992,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9803,,HMDB:HMDB0112706,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9804,,HMDB:HMDB0000024,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9805,,HMDB:HMDB0008454,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9806,,HMDB:HMDB0126164,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9807,,HMDB:HMDB0059789,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9808,,HMDB:HMDB0038578,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9809,,HMDB:HMDB0055503,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9810,,HMDB:HMDB0043074,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9811,,HMDB:HMDB0044640,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9812,,HMDB:HMDB0001057,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9813,,HMDB:HMDB0060373,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9814,,HMDB:HMDB0001070,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9815,,HMDB:HMDB0125180,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
9816,,HMDB:HMDB0061487,intensity,uM,0,0,0,0,0,0,linear,ln(y),-1000000000000000.0,1000000000000000.0,ln(x),-1000000000000000.0,1000000000000000.0,False,1,0
